window,specification,aggregation,index,endpoint,omitted_weir,association,estimable,n_estimable_weirs,n_common_weirs,common_support_association,paired_delta_chla_minus_cyano,is_endpoint_contrast
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Nakdan Weir,0.45642962690146321,True,15,12,0.41439194155851705,0.0270373941271842,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Nakdan Weir,0.38735454743133285,True,12,12,0.38735454743133285,0.0270373941271842,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Sangju Weir,0.45541484796838527,True,15,12,0.41306470869084283,0.032437724131709533,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Sangju Weir,0.3806269845591333,True,12,12,0.3806269845591333,0.032437724131709533,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Sejong Weir,0.44382917977821668,True,15,12,0.3978976852720833,-0.0022169430541532642,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Sejong Weir,0.40011462832623657,True,12,12,0.40011462832623657,-0.0022169430541532642,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Seungchon Weir,0.46428236980928367,True,15,12,0.42465530651283467,0.051827558461526757,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Seungchon Weir,0.37282774805130792,True,12,12,0.37282774805130792,0.051827558461526757,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Yeoju Weir,0.43719555257190951,True,15,13,0.40970096394410987,0.033141101959060948,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Yeoju Weir,0.37655986198504893,True,13,13,0.37655986198504893,0.033141101959060948,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Baekje Weir,0.19001758059306822,True,15,12,0.20854869168649035,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Baekje Weir,0.1805302076641925,True,12,12,0.1805302076641925,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Changnyeong-Haman Weir,0.18818249727090813,True,15,12,0.20627210954960246,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Changnyeong-Haman Weir,0.18641332056158108,True,12,12,0.18641332056158108,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Chilgok Weir,0.19213721290619429,True,15,12,0.2111775189464852,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Chilgok Weir,0.1944394399277373,True,12,12,0.1944394399277373,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Dalseong Weir,0.18329646040564365,True,15,12,0.20020763334314243,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Dalseong Weir,0.19439082946782618,True,12,12,0.19439082946782618,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Gangcheon Weir,0.19954004380599902,True,15,13,0.20683795806343119,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Gangcheon Weir,0.19768402010042813,True,13,13,0.19768402010042813,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Gangjeong-Goryeong Weir,0.18681618247872459,True,15,12,0.20457668354710123,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Gangjeong-Goryeong Weir,0.19346453765096142,True,12,12,0.19346453765096142,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Gongju Weir,0.17762822511728704,True,15,12,0.19316716864070999,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Gongju Weir,0.22443777276342478,True,12,12,0.22443777276342478,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Gumi Weir,0.19863561295307242,True,15,12,0.21923177671542102,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Gumi Weir,0.20486376559231162,True,12,12,0.20486376559231162,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Hapcheon-Changnyeong Weir,0.18725959068295472,True,15,12,0.20512693418499051,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Hapcheon-Changnyeong Weir,0.1821852775519873,True,12,12,0.1821852775519873,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Ipo Weir,0.1961770409428534,True,15,13,0.20683795806343119,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Ipo Weir,0.19768402010042813,True,13,13,0.19768402010042813,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Juksan Weir,0.19925186085943586,True,15,12,0.21999514764028333,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Juksan Weir,0.18304012229648475,True,12,12,0.18304012229648475,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Nakdan Weir,0.18756868638864013,True,15,12,0.20551048807401764,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Nakdan Weir,0.20277583475597843,True,12,12,0.20277583475597843,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Sangju Weir,0.18948018293251495,True,15,12,0.20788206567702933,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Sangju Weir,0.20392525993952726,True,12,12,0.20392525993952726,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Sejong Weir,0.1663537286397079,True,15,12,0.17914783254789518,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Sejong Weir,0.21661288619862581,True,12,12,0.21661288619862581,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Seungchon Weir,0.20544818132096432,True,15,12,0.2276665959011096,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Seungchon Weir,0.2023697544499829,True,12,12,0.2023697544499829,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Yeoju Weir,0.1884301470353783,True,15,13,0.20683795806343119,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Yeoju Weir,0.19768402010042813,True,13,13,0.19768402010042813,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Baekje Weir,0.42471052590327862,True,15,12,0.40039641094802564,0.028266497642522981,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Baekje Weir,0.37212991330550266,True,12,12,0.37212991330550266,0.028266497642522981,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Changnyeong-Haman Weir,0.41608464413894203,True,15,12,0.39129962094019294,0.030033461346733514,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Changnyeong-Haman Weir,0.36126615959345942,True,12,12,0.36126615959345942,0.030033461346733514,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Chilgok Weir,0.41086370793242916,True,15,12,0.38566301392435953,0.02866538048550421,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Chilgok Weir,0.35699763343885532,True,12,12,0.35699763343885532,0.02866538048550421,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Dalseong Weir,0.40391921429887551,True,15,12,0.37708709028917958,0.034023406761103825,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Dalseong Weir,0.34306368352807576,True,12,12,0.34306368352807576,0.034023406761103825,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Gangcheon Weir,0.41424874890023222,True,15,13,0.39297839023478087,0.028096346574081665,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Gangcheon Weir,0.36488204366069921,True,13,13,0.36488204366069921,0.028096346574081665,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Gangjeong-Goryeong Weir,0.39656272013043048,True,15,12,0.36945466190073117,0.022811975368192794,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Gangjeong-Goryeong Weir,0.34664268653253838,True,12,12,0.34664268653253838,0.022811975368192794,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Gongju Weir,0.42624199274452745,True,15,12,0.40347164254975409,0.02283339705851517,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Gongju Weir,0.38063824549123892,True,12,12,0.38063824549123892,0.02283339705851517,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Gumi Weir,0.43215931942354946,True,15,12,0.40937309819503798,0.026840706226951005,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Gumi Weir,0.38253239196808697,True,12,12,0.38253239196808697,0.026840706226951005,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Hapcheon-Changnyeong Weir,0.41512498397074477,True,15,12,0.38959596459869456,0.02829850725963845,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Hapcheon-Changnyeong Weir,0.36129745733905611,True,12,12,0.36129745733905611,0.02829850725963845,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Ipo Weir,0.40213826689215154,True,15,13,0.39297839023478087,0.028096346574081665,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Ipo Weir,0.36488204366069921,True,13,13,0.36488204366069921,0.028096346574081665,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Juksan Weir,0.42182441857615693,True,15,12,0.39868741206705099,0.045767303858556985,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Juksan Weir,0.35292010820849401,True,12,12,0.35292010820849401,0.045767303858556985,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Nakdan Weir,0.41965195634610181,True,15,12,0.39584029412433241,0.021898297725554572,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Nakdan Weir,0.37394199639877784,True,12,12,0.37394199639877784,0.021898297725554572,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Sangju Weir,0.41893982603308499,True,15,12,0.39487766017423881,0.026414552169429062,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Sangju Weir,0.36846310800480975,True,12,12,0.36846310800480975,0.026414552169429062,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Sejong Weir,0.41277645918165462,True,15,12,0.38845433945769875,0.0062776692783919619,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Sejong Weir,0.38217667017930679,True,12,12,0.38217667017930679,0.0062776692783919619,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Seungchon Weir,0.42762138453075221,True,15,12,0.40496529584598395,0.04341817812145482,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Seungchon Weir,0.36154711772452913,True,12,12,0.36154711772452913,0.04341817812145482,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Yeoju Weir,0.40949328779409849,True,15,13,0.39297839023478087,0.028096346574081665,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Yeoju Weir,0.36488204366069921,True,13,13,0.36488204366069921,0.028096346574081665,True
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Baekje Weir,0.17618349359309582,True,15,12,0.18426939041576137,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Baekje Weir,0.18185546550083367,True,12,12,0.18185546550083367,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Changnyeong-Haman Weir,0.17662188573837831,True,15,12,0.18435684024549803,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Changnyeong-Haman Weir,0.2007596528227947,True,12,12,0.2007596528227947,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Chilgok Weir,0.17849233068566792,True,15,12,0.18684280602114733,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Chilgok Weir,0.20358704958633372,True,12,12,0.20358704958633372,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Dalseong Weir,0.17143363414761467,True,15,12,0.17921101183873031,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Dalseong Weir,0.20437438580949718,True,12,12,0.20437438580949718,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Gangcheon Weir,0.17962971075237219,True,15,13,0.18432894264511721,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Gangcheon Weir,0.20532712512223025,True,13,13,0.20532712512223025,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Gangjeong-Goryeong Weir,0.17483776475553611,True,15,12,0.18299471294050207,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Gangjeong-Goryeong Weir,0.20405360508463524,True,12,12,0.20405360508463524,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Gongju Weir,0.16368182520633634,True,15,12,0.17097259315519378,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Gongju Weir,0.22967618103638171,True,12,12,0.22967618103638171,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Gumi Weir,0.19315884163105754,True,15,12,0.2025697529169507,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Gumi Weir,0.21953551604100377,True,12,12,0.21953551604100377,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Hapcheon-Changnyeong Weir,0.17118830286535108,True,15,12,0.17901226709156021,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Hapcheon-Changnyeong Weir,0.18528743957259128,True,12,12,0.18528743957259128,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Ipo Weir,0.18025344864609127,True,15,13,0.18432894264511721,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Ipo Weir,0.20532712512223025,True,13,13,0.20532712512223025,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Juksan Weir,0.19090459489805278,True,15,12,0.19983856613126971,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Juksan Weir,0.18682247895245729,True,12,12,0.18682247895245729,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Nakdan Weir,0.17488839652517268,True,15,12,0.18274339788494603,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Nakdan Weir,0.20955107164704811,True,12,12,0.20955107164704811,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Sangju Weir,0.17620228009831002,True,15,12,0.18420387442621322,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Sangju Weir,0.21186773881784954,True,12,12,0.21186773881784954,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Sejong Weir,0.1555250170310582,True,15,12,0.16191842562439743,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Sejong Weir,0.22132523998515116,True,12,12,0.22132523998515116,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Seungchon Weir,0.19010580848184658,True,15,12,0.19935927509994464,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Seungchon Weir,0.209144405180304,True,12,12,0.209144405180304,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Yeoju Weir,0.17755100305015362,True,15,13,0.18432894264511721,,False
pm3_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Yeoju Weir,0.20532712512223025,True,13,13,0.20532712512223025,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Baekje Weir,0.47592873921154449,True,15,12,0.43880565570436053,0.00050140100612100502,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Baekje Weir,0.43830425469823953,True,12,12,0.43830425469823953,0.00050140100612100502,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Changnyeong-Haman Weir,0.45424264083335514,True,15,12,0.41045439000246259,-0.014272355294486616,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Changnyeong-Haman Weir,0.4247267452969492,True,12,12,0.4247267452969492,-0.014272355294486616,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Chilgok Weir,0.46200128216245068,True,15,12,0.42060934922502735,-0.010438599955024719,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Chilgok Weir,0.43104794918005207,True,12,12,0.43104794918005207,-0.010438599955024719,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Dalseong Weir,0.46100152663761518,True,15,12,0.41930150490774287,0.0017239746519065458,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Dalseong Weir,0.41757753025583633,True,12,12,0.41757753025583633,0.0017239746519065458,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Gangcheon Weir,0.4652819053784526,True,15,13,0.4300630981876723,-0.0075767415447721143,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Gangcheon Weir,0.43763983973244441,True,13,13,0.43763983973244441,-0.0075767415447721143,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Gangjeong-Goryeong Weir,0.44825695402258753,True,15,12,0.40261193412337681,-0.0073494730765283345,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Gangjeong-Goryeong Weir,0.40996140719990515,True,12,12,0.40996140719990515,-0.0073494730765283345,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Gongju Weir,0.47501231848512421,True,15,12,0.43760973651020152,-0.021669378768243985,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Gongju Weir,0.4592791152784455,True,12,12,0.4592791152784455,-0.021669378768243985,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Gumi Weir,0.47712851795995892,True,15,12,0.44037104291401957,-0.0057743851406358293,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Gumi Weir,0.4461454280546554,True,12,12,0.4461454280546554,-0.0057743851406358293,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Hapcheon-Changnyeong Weir,0.46852308715469126,True,15,12,0.42913563376209585,-0.0063882253357245289,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Hapcheon-Changnyeong Weir,0.43552385909782038,True,12,12,0.43552385909782038,-0.0063882253357245289,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Ipo Weir,0.44870070978780519,True,15,13,0.4300630981876723,-0.0075767415447721143,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Ipo Weir,0.43763983973244441,True,13,13,0.43763983973244441,-0.0075767415447721143,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Juksan Weir,0.48066567041588204,True,15,12,0.44498398037002646,0.014718136545654403,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Juksan Weir,0.43026584382437205,True,12,12,0.43026584382437205,0.014718136545654403,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Nakdan Weir,0.47029191176515617,True,15,12,0.43144646774381123,-0.01695909686906677,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Nakdan Weir,0.448405564612878,True,12,12,0.448405564612878,-0.01695909686906677,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Sangju Weir,0.47327139568856547,True,15,12,0.43533729111017,-0.0097402111802232239,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Sangju Weir,0.44507750229039322,True,12,12,0.44507750229039322,-0.0097402111802232239,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Sejong Weir,0.46721468714815534,True,15,12,0.427425850909806,-0.037226486357517741,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Sejong Weir,0.46465233726732375,True,12,12,0.46465233726732375,-0.037226486357517741,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Seungchon Weir,0.48568360697094531,True,15,12,0.45152254039234963,0.014732848779517305,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Seungchon Weir,0.43678969161283232,True,12,12,0.43678969161283232,0.014732848779517305,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Yeoju Weir,0.45504363033647727,True,15,13,0.4300630981876723,-0.0075767415447721143,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Yeoju Weir,0.43763983973244441,True,13,13,0.43763983973244441,-0.0075767415447721143,True
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,chlorophyll_a,Baekje Weir,0.20056891626090498,True,15,12,0.2021771487512129,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Baekje Weir,0.28056142693223446,True,12,12,0.28056142693223446,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,chlorophyll_a,Changnyeong-Haman Weir,0.19601568344818557,True,15,12,0.19648806513076852,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Changnyeong-Haman Weir,0.26146157757565069,True,12,12,0.26146157757565069,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,chlorophyll_a,Chilgok Weir,0.21106675705802933,True,15,12,0.21528282347659844,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Chilgok Weir,0.29179224788010089,True,12,12,0.29179224788010089,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,chlorophyll_a,Dalseong Weir,0.20243817893642671,True,15,12,0.20451191142882474,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Dalseong Weir,0.28561938016620581,True,12,12,0.28561938016620581,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,chlorophyll_a,Gangcheon Weir,0.21378836151372529,True,15,13,0.20676374761849003,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Gangcheon Weir,0.28896100661899693,True,13,13,0.28896100661899693,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,chlorophyll_a,Gangjeong-Goryeong Weir,0.20551293408444121,True,15,12,0.20835131095624088,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Gangjeong-Goryeong Weir,0.28163784448339368,True,12,12,0.28163784448339368,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,chlorophyll_a,Gongju Weir,0.19096426378405004,True,15,12,0.19017339553547252,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Gongju Weir,0.31744690428938527,True,12,12,0.31744690428938527,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,chlorophyll_a,Gumi Weir,0.21817617879676662,True,15,12,0.22414896069453488,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Gumi Weir,0.28048627587029029,True,12,12,0.28048627587029029,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,chlorophyll_a,Hapcheon-Changnyeong Weir,0.20402533463992031,True,15,12,0.20649393472004127,,False
pm3_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Hapcheon-Changnyeong Weir,0.2751916265853071,True,12,12,0.2751916265853071,,False
