weir_name,station_code,year,harmful_cyanobacteria_total_mean,harmful_cyanobacteria_total_median,harmful_cyanobacteria_total_max,harmful_cyanobacteria_total_log1p_mean,harmful_cyanobacteria_total_n,first_snapshot_x,first_locator_x,season_scope,chlorophyll_a_mean,chlorophyll_a_median,chlorophyll_a_max,chlorophyll_a_log1p_mean,chlorophyll_a_n,first_snapshot_y,first_locator_y,ndci_mean,fai_mean,ndci_exceedance_share_gt_0p00_descriptive,fai_exceedance_share_gt_0p00_descriptive,weir_code,tau_days,gate0_group,tau_robustness_flag,opened,post_open,late_post,log1p_harmful_cyanobacteria_total_mean,log1p_chlorophyll_a_mean,river
승촌보,5004A10,2023,370.8863636363636,0.0,10765.0,5.918588333510634,44,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_01.xml,all_2023_01.xml#item[161],annual_all_samples,37.58636363636363,37.8,97.0,3.6528989403856063,44,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_01.xml,all_2023_01.xml#item[161],0.1316236978152728,0.0352958000363196,0.8880250254126142,0.6445685735866097,5004601,1.33429,documented_opened_examples,robust_candidate_no_low_flow_flag,1,1,1,5.918588333510634,3.6528989403856063,영산강
승촌보,5004A10,2024,305.7450980392157,0.0,10778.0,5.726017103151079,51,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[159],annual_all_samples,28.34117647058824,20.5,79.3,3.3789918697496653,51,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[159],0.1504670401360503,0.035128532325784,0.8407007246469347,0.5964328299036127,5004601,2.35029,documented_opened_examples,contains_near_zero_or_nonpositive_discharge,1,1,1,5.726017103151079,3.3789918697496653,영산강
승촌보,5004A10,2025,435.1428571428572,0.0,4861.0,6.077969843679565,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_01.xml,all_2025_01.xml#item[197],annual_all_samples,38.07142857142857,36.4,110.2,3.6653914728067223,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_01.xml,all_2025_01.xml#item[197],0.1147245412410312,0.0227749579367929,0.7725454631757334,0.5522574533589918,5004601,1.4027,documented_opened_examples,contains_near_zero_or_nonpositive_discharge,1,1,1,6.077969843679565,3.6653914728067223,영산강
여주보,1007A27,2017,0.0,0.0,0.0,0.0,43,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_01.xml,all_2017_01.xml#item[111],annual_all_samples,8.37906976744186,6.2,27.8,2.23848058618576,43,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_01.xml,all_2017_01.xml#item[111],-0.0629434639197673,-0.0073813739917699,0.1929269644431381,0.0997347698700985,1007602,0.687588,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,0,0,0.0,2.23848058618576,한강(남한강)
여주보,1007A27,2018,17.02127659574468,0.0,366.0,2.891553092941996,47,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_01.xml,all_2018_01.xml#item[109],annual_all_samples,12.810416666666669,7.65,51.2,2.625423138339455,48,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_01.xml,all_2018_01.xml#item[109],-0.0270410613332646,-0.0099798862065628,0.3554238065086014,0.1167619996576826,1007602,0.592571,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,0,2.891553092941996,2.625423138339455,한강(남한강)
여주보,1007A27,2019,30.137254901960784,0.0,940.0,3.4384050090827554,51,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_01.xml,all_2019_01.xml#item[136],annual_all_samples,11.250980392156862,4.8,40.3,2.5056059658011502,51,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_01.xml,all_2019_01.xml#item[136],-0.0141090255704014,0.0010385059371504,0.3300034942093294,0.1607932721211018,1007602,1.09355,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,3.4384050090827554,2.5056059658011502,한강(남한강)
여주보,1007A27,2020,0.0,0.0,0.0,0.0,41,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_01.xml,all_2020_01.xml#item[135],annual_all_samples,6.778048780487804,5.8,19.0,2.051305507311704,41,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_01.xml,all_2020_01.xml#item[135],-0.0082002462845828,0.002885139101598,0.364317332467115,0.2243092381592198,1007602,0.386433,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,0.0,2.051305507311704,한강(남한강)
여주보,1007A27,2021,0.5405405405405406,0.0,20.0,0.4321333551903257,37,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_01.xml,all_2021_01.xml#item[113],annual_all_samples,10.332432432432432,5.9,36.3,2.4276687415324925,37,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_01.xml,all_2021_01.xml#item[113],-0.0025355430323887,0.0049034540216835,0.4258528305033039,0.2658145101727859,1007602,0.773837,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,0.4321333551903257,2.4276687415324925,한강(남한강)
여주보,1007A27,2022,0.0,0.0,0.0,0.0,33,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_02.xml,all_2022_02.xml#item[114],annual_all_samples,6.981818181818182,4.3,22.3,2.0771662278427003,33,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_02.xml,all_2022_02.xml#item[114],-0.0096336784009964,0.0059116032493743,0.4113097262721553,0.21651530664259,1007602,0.492676,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,0.0,2.0771662278427003,한강(남한강)
여주보,1007A27,2023,0.0,0.0,0.0,0.0,26,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_03.xml,all_2023_03.xml#item[141],annual_all_samples,12.323076923076922,12.05,28.8,2.589497638666798,26,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_03.xml,all_2023_03.xml#item[141],-0.0063053876103964,-0.0059691550890861,0.3766634689818754,0.1661567429097469,1007602,0.448037,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,0.0,2.589497638666798,한강(남한강)
여주보,1007A27,2024,0.0,0.0,0.0,0.0,31,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[111],annual_all_samples,6.096774193548387,2.9,28.6,1.9596403418672153,31,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[111],0.0067461200977917,0.005006309713725,0.5308374169309278,0.2210957123352077,1007602,0.503294,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,0.0,1.9596403418672153,한강(남한강)
여주보,1007A27,2025,0.0,0.0,0.0,0.0,22,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_03.xml,all_2025_03.xml#item[111],annual_all_samples,9.527272727272727,8.45,29.5,2.3539692923405244,22,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_03.xml,all_2025_03.xml#item[111],-0.0109355552693448,0.0034798267033222,0.4046246699859174,0.2480030800746049,1007602,0.690838,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,0.0,2.3539692923405244,한강(남한강)
이포보,1007A60,2017,0.0,0.0,0.0,0.0,44,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_01.xml,all_2017_01.xml#item[115],annual_all_samples,11.345454545454546,11.45,42.8,2.513287942326225,44,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_01.xml,all_2017_01.xml#item[115],-0.0669186834312081,-0.0087919669556185,0.1494000477918612,0.0902138832410861,1007603,0.786497,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,0,0,0.0,2.513287942326225,한강(남한강)
이포보,1007A60,2018,42.82978723404256,0.0,823.0,3.780313660073568,47,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_01.xml,all_2018_01.xml#item[113],annual_all_samples,16.114583333333332,11.1,58.9,2.8399309265694317,48,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_01.xml,all_2018_01.xml#item[113],0.0003780151429466,-0.0132003225150215,0.4202398027890905,0.098721107894327,1007603,0.651081,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,0,3.780313660073568,2.8399309265694317,한강(남한강)
이포보,1007A60,2019,14.117647058823527,0.0,460.0,2.7158627408390035,51,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_01.xml,all_2019_01.xml#item[141],annual_all_samples,12.764705882352942,7.4,36.1,2.6221077713014855,51,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_01.xml,all_2019_01.xml#item[141],-0.0243805528784824,0.0010165587344986,0.3371925087143816,0.1480609447673576,1007603,1.22234,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,2.7158627408390035,2.6221077713014855,한강(남한강)
이포보,1007A60,2020,11.46341463414634,0.0,410.0,2.5227975234993965,41,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_01.xml,all_2020_01.xml#item[141],annual_all_samples,7.639024390243902,6.0,21.2,2.1562896586444253,41,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_01.xml,all_2020_01.xml#item[141],-0.0381959019705207,0.0035321568864858,0.2766871426897004,0.2422160579734005,1007603,0.455252,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,2.5227975234993965,2.1562896586444253,한강(남한강)
이포보,1007A60,2021,0.0,0.0,0.0,0.0,36,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_01.xml,all_2021_01.xml#item[119],annual_all_samples,12.51388888888889,4.9,47.6,2.6037179631699496,36,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_01.xml,all_2021_01.xml#item[119],-0.0247783191501521,0.0016707274171401,0.3722648639345347,0.2351955344416624,1007603,0.926131,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,0.0,2.6037179631699496,한강(남한강)
이포보,1007A60,2022,0.0,0.0,0.0,0.0,33,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_02.xml,all_2022_02.xml#item[118],annual_all_samples,7.715151515151515,4.6,24.3,2.165063064380411,33,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_02.xml,all_2022_02.xml#item[118],-0.0423641635172,0.0103150407240116,0.3263602572959955,0.2650828320206787,1007603,0.555803,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,0.0,2.165063064380411,한강(남한강)
이포보,1007A60,2023,0.0,0.0,0.0,0.0,27,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_02.xml,all_2023_02.xml#item[118],annual_all_samples,19.81111111111111,20.5,58.8,3.035487032113823,27,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_02.xml,all_2023_02.xml#item[118],-0.0076267742476715,-0.0087117291563105,0.3761991684149899,0.1786492014742236,1007603,0.525841,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,0.0,3.035487032113823,한강(남한강)
이포보,1007A60,2024,0.0,0.0,0.0,0.0,32,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[115],annual_all_samples,10.25625,4.55,46.3,2.420923529942129,32,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[115],0.0049169739281583,0.0039632517283535,0.5472473405838773,0.2048878009548342,1007603,0.59458,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,0.0,2.420923529942129,한강(남한강)
이포보,1007A60,2025,0.0,0.0,0.0,0.0,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_03.xml,all_2025_03.xml#item[115],annual_all_samples,18.876190476190477,17.2,43.3,2.9895225569196775,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_03.xml,all_2025_03.xml#item[115],-0.0195049735671819,0.0022869974382043,0.3811783745953757,0.2253607034353614,1007603,0.772848,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,0.0,2.9895225569196775,한강(남한강)
죽산보,5004A35,2017,14189.09090909091,0.0,357600.0,9.560299176693883,66,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_01.xml,all_2017_01.xml#item[164],annual_all_samples,43.86666666666667,29.5,146.1,3.803695128542518,66,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_01.xml,all_2017_01.xml#item[164],0.1133068358305992,-0.0064548732411043,0.8967149108431519,0.099100381238248,5004602,7.70832,documented_opened_examples,robust_candidate_no_low_flow_flag,1,0,0,9.560299176693883,3.803695128542518,영산강
죽산보,5004A35,2018,15643.64406779661,0.0,259700.0,9.65788390530386,59,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_01.xml,all_2018_01.xml#item[157],annual_all_samples,56.1948275862069,48.7,174.2,4.046463467482437,58,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_01.xml,all_2018_01.xml#item[157],,,,,5004602,2.78489,documented_opened_examples,contains_near_zero_or_nonpositive_discharge,1,1,0,9.65788390530386,4.046463467482437,영산강
죽산보,5004A35,2019,119.14285714285714,0.0,2280.0,4.788681510917635,56,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_01.xml,all_2019_01.xml#item[194],annual_all_samples,60.941071428571426,52.0,205.0,4.1261834722412924,56,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_01.xml,all_2019_01.xml#item[194],0.1629385432797343,0.0346116793802675,0.8968439309515986,0.5661945889524417,5004602,3.60632,documented_opened_examples,contains_near_zero_or_nonpositive_discharge,1,1,1,4.788681510917635,4.1261834722412924,영산강
죽산보,5004A35,2020,267.44444444444446,0.0,3842.0,5.592643981718486,54,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_01.xml,all_2020_01.xml#item[192],annual_all_samples,64.12222222222222,50.5,238.5,4.176265846146164,54,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_01.xml,all_2020_01.xml#item[192],0.1541450373098748,0.0465235775188392,0.8924733170191954,0.6194939440812225,5004602,1.76758,documented_opened_examples,contains_near_zero_or_nonpositive_discharge,1,1,1,5.592643981718486,4.176265846146164,영산강
죽산보,5004A35,2021,1702.4897959183672,0.0,33791.0,7.440434247014614,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_01.xml,all_2021_01.xml#item[165],annual_all_samples,71.2795918367347,65.5,174.3,4.280541818734297,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_01.xml,all_2021_01.xml#item[165],0.2136740441622915,0.0477463005588275,0.9785951556493788,0.5929177039932361,5004602,3.97403,documented_opened_examples,robust_candidate_no_low_flow_flag,1,1,1,7.440434247014614,4.280541818734297,영산강
죽산보,5004A35,2022,2570.9795918367345,275.0,24650.0,7.85243115058137,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_01.xml,all_2022_01.xml#item[165],annual_all_samples,41.91836734693877,38.1,108.5,3.759299877592073,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_01.xml,all_2022_01.xml#item[165],0.2108791880246822,0.0291882847815806,0.9576785293288956,0.4821430158334368,5004602,7.69144,documented_opened_examples,robust_candidate_no_low_flow_flag,1,1,1,7.85243115058137,3.759299877592073,영산강
죽산보,5004A35,2023,1671.5333333333333,0.0,17810.0,7.422094722047924,45,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_01.xml,all_2023_01.xml#item[165],annual_all_samples,28.555555555555557,19.8,123.2,3.3862717314454795,45,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_01.xml,all_2023_01.xml#item[165],0.2028558144379291,0.0490299530884475,0.9309408189434584,0.6106572047128639,5004602,1.90442,documented_opened_examples,mean_daily_tau_sensitive_to_low_flow,1,1,1,7.422094722047924,3.3862717314454795,영산강
죽산보,5004A35,2024,3920.9607843137255,0.0,77808.0,8.274347007806181,51,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[163],annual_all_samples,34.67254901960784,27.1,88.3,3.574381457978432,51,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[163],0.2505494579007654,0.0951728736810434,0.980009724156595,0.6322132965640709,5004602,3.32552,documented_opened_examples,contains_near_zero_or_nonpositive_discharge,1,1,1,8.274347007806181,3.574381457978432,영산강
죽산보,5004A35,2025,2130.1020408163267,0.0,38700.0,7.664394514958,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_01.xml,all_2025_01.xml#item[202],annual_all_samples,52.28367346938776,46.2,143.2,3.975629970352951,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_01.xml,all_2025_01.xml#item[202],0.2296669934290879,0.0729068281640274,0.9222991951476148,0.6444844934468712,5004602,2.24905,documented_opened_examples,robust_candidate_no_low_flow_flag,1,1,1,7.664394514958,3.975629970352951,영산강
창녕함안보,2020A32,2017,24739.98113207547,3271.0,324367.0,10.116216302883474,53,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_01.xml,all_2017_01.xml#item[45],annual_all_samples,24.156603773584905,21.4,58.9,3.225120437569291,53,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_01.xml,all_2017_01.xml#item[45],,,,,2017601,5.52492,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,0,0,10.116216302883474,3.225120437569291,낙동강
창녕함안보,2020A32,2018,34960.510204081635,836.0,715993.0,10.462003026893717,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_01.xml,all_2018_01.xml#item[45],annual_all_samples,31.991836734693877,29.8,97.9,3.496260159189118,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_01.xml,all_2018_01.xml#item[45],-0.007710162444305,-0.0317863431049017,0.3299235529831009,0.125878356119439,2017601,3.20671,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,0,10.462003026893717,3.496260159189118,낙동강
창녕함안보,2020A32,2019,18873.980392156864,455.0,223562.0,9.84559253529056,51,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_01.xml,all_2019_01.xml#item[56],annual_all_samples,23.384313725490195,20.3,51.1,3.193940045460273,51,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_01.xml,all_2019_01.xml#item[56],0.0777499200994676,0.0193370475268733,0.6270104471794785,0.4013140651346887,2017601,4.04752,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,9.84559253529056,3.193940045460273,낙동강
창녕함안보,2020A32,2020,3719.6875,1239.0,47793.0,8.221663742019548,48,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_01.xml,all_2020_01.xml#item[56],annual_all_samples,22.520833333333332,17.25,83.8,3.157886553241771,48,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_01.xml,all_2020_01.xml#item[56],0.1133560078766175,0.0133017562449351,0.7606555556340988,0.2987041984500743,2017601,2.03598,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,8.221663742019548,3.157886553241771,낙동강
창녕함안보,2020A32,2021,4265.469387755102,812.0,43366.0,8.358541922925726,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_01.xml,all_2021_01.xml#item[49],annual_all_samples,26.093877551020405,25.4,50.6,3.299307781735193,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_01.xml,all_2021_01.xml#item[49],0.1237866578736041,0.0242903897346239,0.694085659573498,0.4241026870352689,2017601,3.17242,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,8.358541922925726,3.299307781735193,낙동강
창녕함안보,2020A32,2022,15806.244897959185,1472.0,151711.0,9.668223651764224,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_01.xml,all_2022_01.xml#item[49],annual_all_samples,23.406122448979595,15.9,81.7,3.1948340208641355,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_01.xml,all_2022_01.xml#item[49],0.1313460796525273,0.0233023858334255,0.6856088011472622,0.2724642739806865,2017601,5.46544,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,9.668223651764224,3.1948340208641355,낙동강
창녕함안보,2020A32,2023,8236.833333333334,785.0,168823.0,9.016492643343604,42,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_01.xml,all_2023_01.xml#item[49],annual_all_samples,19.51666666666667,15.85,58.9,3.021237563962353,42,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_01.xml,all_2023_01.xml#item[49],0.0866303307847359,0.0182684312673456,0.5503294211575778,0.2847096381906098,2017601,2.00175,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,9.016492643343604,3.021237563962353,낙동강
창녕함안보,2020A32,2024,17007.78846153846,1319.0,238240.0,9.741485457782057,52,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[49],annual_all_samples,28.398076923076925,25.0,67.2,3.3809292614255613,52,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[49],0.1191648024038516,0.0180887445177497,0.6858690563132369,0.2766322754580856,2017601,2.70046,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,9.741485457782057,3.3809292614255613,낙동강
창녕함안보,2020A32,2025,7691.27027027027,522.0,70886.0,8.947971242631994,37,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_01.xml,all_2025_01.xml#item[63],annual_all_samples,28.116216216216216,22.3,96.9,3.3712952772559226,37,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_01.xml,all_2025_01.xml#item[63],0.0888745348841034,0.0480157995128782,0.5747810231594129,0.3481516013764128,2017601,3.71217,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,8.947971242631994,3.3712952772559226,낙동강
칠곡보,2011A25,2017,2474.183673469388,319.0,23125.0,7.814069883752036,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_01.xml,all_2017_01.xml#item[134],annual_all_samples,15.348979591836736,14.7,32.8,2.7941654851104447,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_01.xml,all_2017_01.xml#item[134],-0.0114554330399652,-0.0066494494101682,0.3718984017252537,0.2135456190366578,2011601,8.52069,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,0,0,7.814069883752036,2.7941654851104447,낙동강
칠곡보,2011A25,2018,1615.3720930232555,308.0,23100.0,7.38793946815999,43,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_03.xml,all_2018_03.xml#item[161],annual_all_samples,22.206976744186047,18.7,72.3,3.1444529551967046,43,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_03.xml,all_2018_03.xml#item[161],-0.0710513243660182,-0.041701075326304,0.0601612425449379,0.0306175932861517,2011601,5.35045,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,0,7.38793946815999,3.1444529551967046,낙동강
칠곡보,2011A25,2019,2196.0408163265306,72.0,24809.0,7.694866650421655,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_01.xml,all_2019_01.xml#item[161],annual_all_samples,19.73673469387755,17.9,71.1,3.031906750381209,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_01.xml,all_2019_01.xml#item[161],0.0156789201349799,0.00383394497151,0.5599939964624066,0.3599731574386325,2011601,8.85746,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,7.694866650421655,3.031906750381209,낙동강
칠곡보,2011A25,2020,928.938775510204,205.0,16637.0,6.835118751195502,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_01.xml,all_2020_01.xml#item[157],annual_all_samples,24.124489795918365,18.3,88.4,3.2238430595429426,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_01.xml,all_2020_01.xml#item[157],0.0044768866046357,-0.0071214246785899,0.5536427227612241,0.2843387973363172,2011601,3.04183,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,6.835118751195502,3.2238430595429426,낙동강
칠곡보,2011A25,2021,2602.7291666666665,307.5,51350.0,7.864699991262967,48,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_02.xml,all_2021_02.xml#item[133],annual_all_samples,23.672916666666666,19.35,54.1,3.2057061508195583,48,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_02.xml,all_2021_02.xml#item[133],0.008367779931222,-0.0061438503459332,0.5114939405583702,0.1890178201203714,2011601,5.43001,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,7.864699991262967,3.2057061508195583,낙동강
칠곡보,2011A25,2022,4788.266666666666,428.0,127406.0,8.474132581955164,45,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_02.xml,all_2022_02.xml#item[133],annual_all_samples,19.186666666666667,15.5,104.8,3.005022320461084,45,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_02.xml,all_2022_02.xml#item[133],0.010202436462912,0.0043288197117667,0.5044597796954754,0.3215118228940719,2011601,8.23453,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,8.474132581955164,3.005022320461084,낙동강
칠곡보,2011A25,2023,1927.093023255814,88.0,22114.0,7.564286722583232,43,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_01.xml,all_2023_01.xml#item[133],annual_all_samples,15.372093023255816,10.3,104.1,2.79557824046448,43,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_01.xml,all_2023_01.xml#item[133],-0.0078324280985491,-0.0024035698620112,0.4626065259688064,0.352223809197376,2011601,2.90223,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,7.564286722583232,2.79557824046448,낙동강
