site,in_situ_date,chlorophyll_a,chlorophyll_a_station_count,chlorophyll_a_station_codes,chlorophyll_a_source_row_locators,chlorophyll_a_source_snapshot_hashes,harmful_cyanobacteria,harmful_cyanobacteria_station_count,harmful_cyanobacteria_station_codes,harmful_cyanobacteria_source_row_locators,harmful_cyanobacteria_source_snapshot_hashes,window,window_radius_days,window_start_year,window_end_year,satellite_dates,signed_lags,min_abs_lag,tie_count,satellite_component_rows,scene_ids,product_ids,tiles,utc_timestamps,ndci_valid_pixels,ndci_weighted_numerator,ndci_mean,fai_valid_pixels,fai_weighted_numerator,fai_mean
Sangju Weir,2021-10-12,43.299999999999997,1,2007A25,all_2021_10.xml#item[123],458b2ab02cd574273b5a6fe2e8a7a9d773995df1cbafde4e75ae1fa9fd6f13dd,1334,1,2007A25,all_2021_10.xml#item[123],458b2ab02cd574273b5a6fe2e8a7a9d773995df1cbafde4e75ae1fa9fd6f13dd,pm2_2017_2025,2,2017,2025,2021-10-14,2,2,1,1,20211014T021639_20211014T021639_T52SDF,S2B_MSIL2A_20211014T021639_N0301_R003_T52SDF_20211014T044840,52SDF,2021-10-14T02:27:24.001000+00:00,7533,559.51243225516703,0.074274848301495694,7533,33.332767351635262,0.0044248994227579002
Sangju Weir,2021-10-18,19.800000000000001,1,2007A25,all_2021_10.xml#item[122],458b2ab02cd574273b5a6fe2e8a7a9d773995df1cbafde4e75ae1fa9fd6f13dd,711,1,2007A25,all_2021_10.xml#item[122],458b2ab02cd574273b5a6fe2e8a7a9d773995df1cbafde4e75ae1fa9fd6f13dd,pm2_2017_2025,2,2017,2025,2021-10-19,1,1,1,1,20211019T021721_20211019T022407_T52SDF,S2A_MSIL2A_20211019T021721_N0301_R003_T52SDF_20211019T051640,52SDF,2021-10-19T02:27:28.185000+00:00,7527,101.04337512854151,0.0134241231737135,7527,36.251671742958813,0.0048162178481411999
Sangju Weir,2021-10-25,11.300000000000001,1,2007A25,all_2021_10.xml#item[121],458b2ab02cd574273b5a6fe2e8a7a9d773995df1cbafde4e75ae1fa9fd6f13dd,400,1,2007A25,all_2021_10.xml#item[121],458b2ab02cd574273b5a6fe2e8a7a9d773995df1cbafde4e75ae1fa9fd6f13dd,pm2_2017_2025,2,2017,2025,2021-10-24|2021-10-26,-1|1,1,2,2,20211024T021749_20211024T021743_T52SDF|20211026T020801_20211026T021128_T52SDF,S2B_MSIL2A_20211024T021749_N0301_R003_T52SDF_20211024T044140|S2A_MSIL2A_20211026T020801_N0301_R103_T52SDF_20211026T045335,52SDF|52SDF,2021-10-24T02:27:24.356000+00:00|2021-10-26T02:17:32.038000+00:00,8568,-297.9282426787683,-0.03477220386073393,8568,-50.968059951523621,-0.0059486531222599929
Sangju Weir,2021-11-01,19.5,1,2007A25,all_2021_11.xml#item[124],ac18951d4184392f6b0ddc18a8fdc8598c52c6d4258b608d6769b84608ffc598,411,1,2007A25,all_2021_11.xml#item[124],ac18951d4184392f6b0ddc18a8fdc8598c52c6d4258b608d6769b84608ffc598,pm2_2017_2025,2,2017,2025,2021-10-31,-1,1,1,1,20211031T020819_20211031T020820_T52SDF,S2B_MSIL2A_20211031T020819_N0500_R103_T52SDF_20230127T035223,52SDF,2021-10-31T02:17:28.238000+00:00,7533,-307.17202117096667,-0.040776851343550601,7533,-52.056474604283949,-0.0069104572685893999
Sangju Weir,2022-05-02,13.699999999999999,1,2007A25,all_2022_05.xml#item[124],f691a4a2e71f2699fa1d8c6e05bf19286b88f7fdc38f6616f869cff71484836d,0,1,2007A25,all_2022_05.xml#item[124],f691a4a2e71f2699fa1d8c6e05bf19286b88f7fdc38f6616f869cff71484836d,pm2_2017_2025,2,2017,2025,2022-05-04,2,2,1,1,20220504T020701_20220504T021642_T52SDF,S2A_MSIL2A_20220504T020701_N0400_R103_T52SDF_20220504T052914,52SDF,2022-05-04T02:17:31.857000+00:00,7533,155.12673223090877,0.020592955294160199,7533,19.753269707628522,0.0026222314758567
Sangju Weir,2022-05-09,14.9,1,2007A25,all_2022_05.xml#item[123],f691a4a2e71f2699fa1d8c6e05bf19286b88f7fdc38f6616f869cff71484836d,0,1,2007A25,all_2022_05.xml#item[123],f691a4a2e71f2699fa1d8c6e05bf19286b88f7fdc38f6616f869cff71484836d,pm2_2017_2025,2,2017,2025,2022-05-09,0,0,1,1,20220509T020649_20220509T021302_T52SDF,S2B_MSIL2A_20220509T020649_N0400_R103_T52SDF_20220509T044739,52SDF,2022-05-09T02:17:23.893000+00:00,7533,-279.75285077173908,-0.037136977402328297,7533,-12.002837081117129,-0.0015933674606553999
Sangju Weir,2022-05-16,4.2999999999999998,1,2007A25,all_2022_05.xml#item[122],f691a4a2e71f2699fa1d8c6e05bf19286b88f7fdc38f6616f869cff71484836d,0,1,2007A25,all_2022_05.xml#item[122],f691a4a2e71f2699fa1d8c6e05bf19286b88f7fdc38f6616f869cff71484836d,pm2_2017_2025,2,2017,2025,2022-05-17,1,1,1,1,20220517T021611_20220517T022234_T52SDF,S2A_MSIL2A_20220517T021611_N0400_R003_T52SDF_20220517T055107,52SDF,2022-05-17T02:27:27.923000+00:00,7533,-154.48976378007501,-0.0205083982185152,7533,-38.036637507267969,-0.0050493345954158988
Sangju Weir,2022-05-23,8.9000000000000004,1,2007A25,all_2022_05.xml#item[121],f691a4a2e71f2699fa1d8c6e05bf19286b88f7fdc38f6616f869cff71484836d,0,1,2007A25,all_2022_05.xml#item[121],f691a4a2e71f2699fa1d8c6e05bf19286b88f7fdc38f6616f869cff71484836d,pm2_2017_2025,2,2017,2025,2022-05-22|2022-05-24,-1|1,1,2,2,20220522T021609_20220522T022240_T52SDF|20220524T020701_20220524T021301_T52SDF,S2B_MSIL2A_20220522T021609_N0400_R003_T52SDF_20220522T050008|S2A_MSIL2A_20220524T020701_N0400_R103_T52SDF_20220524T053520,52SDF|52SDF,2022-05-22T02:27:22.833000+00:00|2022-05-24T02:17:34.020000+00:00,15066,-883.5801972861143,-0.05864729837290019,15066,-206.30503104509103,-0.013693417698466151
Sangju Weir,2022-05-30,14.4,1,2007A25,all_2022_06.xml#item[175],5c94f84cfa0c7277d8cf6b9d55105d4268bf12c797139e286fcd01dda69f3151,128,1,2007A25,all_2022_06.xml#item[175],5c94f84cfa0c7277d8cf6b9d55105d4268bf12c797139e286fcd01dda69f3151,pm2_2017_2025,2,2017,2025,2022-06-01,2,2,1,1,20220601T021559_20220601T022239_T52SDF,S2B_MSIL2A_20220601T021559_N0400_R003_T52SDF_20220601T044554,52SDF,2022-06-01T02:27:22.551000+00:00,7533,196.48428517648176,0.0260831388791294,7533,-12.898199000098785,-0.0017122260719632
Sangju Weir,2022-06-20,11,1,2007A25,all_2022_06.xml#item[177],5c94f84cfa0c7277d8cf6b9d55105d4268bf12c797139e286fcd01dda69f3151,40,1,2007A25,all_2022_06.xml#item[177],5c94f84cfa0c7277d8cf6b9d55105d4268bf12c797139e286fcd01dda69f3151,pm2_2017_2025,2,2017,2025,2022-06-21,1,1,1,1,20220621T021539_20220621T022216_T52SDF,S2B_MSIL2A_20220621T021539_N0400_R003_T52SDF_20220621T045243,52SDF,2022-06-21T02:27:27.348000+00:00,7533,234.63427762832939,0.031147521256913498,7533,27.475474631994274,0.0036473482851446001
Sangju Weir,2022-08-22,20.800000000000001,1,2007A25,all_2022_08.xml#item[156],35e7614d3f45dd47cc0fa9111101490c4f4e93c0e304077472d7287c8e97cb24,1607,1,2007A25,all_2022_08.xml#item[156],35e7614d3f45dd47cc0fa9111101490c4f4e93c0e304077472d7287c8e97cb24,pm2_2017_2025,2,2017,2025,2022-08-22,0,0,1,1,20220822T020711_20220822T021658_T52SDF,S2A_MSIL2A_20220822T020711_N0400_R103_T52SDF_20220824T143002,52SDF,2022-08-22T02:17:39.653000+00:00,7533,-100.99631657488604,-0.0134071839340085,7533,-151.07899247036724,-0.020055620930620899
Sangju Weir,2022-09-26,31.199999999999999,1,2007A25,all_2022_09.xml#item[185],27e1245fbaece11955a05c87f3dafee4e620d5fe975a85160094a78180c23c45,16959,1,2007A25,all_2022_09.xml#item[185],27e1245fbaece11955a05c87f3dafee4e620d5fe975a85160094a78180c23c45,pm2_2017_2025,2,2017,2025,2022-09-24,-2,2,1,1,20220924T021541_20220924T022204_T52SDF,S2A_MSIL2A_20220924T021541_N0400_R003_T52SDF_20220924T054059,52SDF,2022-09-24T02:27:29.802000+00:00,7533,316.40594741689137,0.042002648004366303,7533,-6.3154122162227413,-0.00083836615109820014
Sangju Weir,2022-10-11,26.899999999999999,1,2007A25,all_2022_10.xml#item[146],2772527bcd6ab3f171842ae65d30619706c0f4387e34346cdaf4e2c4e13dc4e6,560,1,2007A25,all_2022_10.xml#item[146],2772527bcd6ab3f171842ae65d30619706c0f4387e34346cdaf4e2c4e13dc4e6,pm2_2017_2025,2,2017,2025,2022-10-11,0,0,1,1,20221011T020701_20221011T021300_T52SDF,S2A_MSIL2A_20221011T020701_N0400_R103_T52SDF_20221011T052455,52SDF,2022-10-11T02:17:32.653000+00:00,7533,229.27342558485333,0.030435872240123899,7533,-21.072434965573841,-0.0027973496569194001
Sangju Weir,2022-10-17,32.299999999999997,1,2007A25,all_2022_10.xml#item[147],2772527bcd6ab3f171842ae65d30619706c0f4387e34346cdaf4e2c4e13dc4e6,180,1,2007A25,all_2022_10.xml#item[147],2772527bcd6ab3f171842ae65d30619706c0f4387e34346cdaf4e2c4e13dc4e6,pm2_2017_2025,2,2017,2025,2022-10-19,2,2,1,1,20221019T021709_20221019T022253_T52SDF,S2B_MSIL2A_20221019T021709_N0400_R003_T52SDF_20221019T043130,52SDF,2022-10-19T02:27:22.186000+00:00,7533,239.5745176770134,0.031803334352451001,7533,-16.979543422748893,-0.0022540214287467002
Sangju Weir,2022-10-24,19.300000000000001,1,2007A25,all_2022_10.xml#item[149],2772527bcd6ab3f171842ae65d30619706c0f4387e34346cdaf4e2c4e13dc4e6,140,1,2007A25,all_2022_10.xml#item[149],2772527bcd6ab3f171842ae65d30619706c0f4387e34346cdaf4e2c4e13dc4e6,pm2_2017_2025,2,2017,2025,2022-10-26,2,2,1,1,20221026T020749_20221026T021400_T52SDF,S2B_MSIL2A_20221026T020749_N0400_R103_T52SDF_20221026T042127,52SDF,2022-10-26T02:17:26.206000+00:00,7533,-1197.8382538789901,-0.15901211388278111,7533,-36.357779914009079,-0.0048264675313964001
Sangju Weir,2022-10-31,11.699999999999999,1,2007A25,all_2022_11.xml#item[122],89e5691d32c1294f4f4616c21c5337dfd2b89931177b1ee025bdaa2d8d304959,25,1,2007A25,all_2022_11.xml#item[122],89e5691d32c1294f4f4616c21c5337dfd2b89931177b1ee025bdaa2d8d304959,pm2_2017_2025,2,2017,2025,2022-10-29,-2,2,1,1,20221029T021809_20221029T022341_T52SDF,S2B_MSIL2A_20221029T021809_N0400_R003_T52SDF_20221029T075219,52SDF,2022-10-29T02:27:21.614000+00:00,7533,134.80525688631249,0.017895294953712001,7533,35.606285166915782,0.0047267071773418002
Sangju Weir,2023-05-08,1.7,1,2007A25,all_2023_05.xml#item[123],dddbc15bb627b3e9b611dd264f8d9201a8554172019f60ff7da3a21875ab0abc,0,1,2007A25,all_2023_05.xml#item[123],dddbc15bb627b3e9b611dd264f8d9201a8554172019f60ff7da3a21875ab0abc,pm2_2017_2025,2,2017,2025,2023-05-09,1,1,1,1,20230509T020651_20230509T021248_T52SDF,S2A_MSIL2A_20230509T020651_N0509_R103_T52SDF_20230509T051551,52SDF,2023-05-09T02:17:26.700000+00:00,7533,-565.56744786174647,-0.075078647001426579,7533,-112.88608392296479,-0.0149855414739101
Sangju Weir,2023-05-15,26,1,2007A25,all_2023_05.xml#item[122],dddbc15bb627b3e9b611dd264f8d9201a8554172019f60ff7da3a21875ab0abc,30,1,2007A25,all_2023_05.xml#item[122],dddbc15bb627b3e9b611dd264f8d9201a8554172019f60ff7da3a21875ab0abc,pm2_2017_2025,2,2017,2025,2023-05-14,-1,1,1,1,20230514T020659_20230514T021257_T52SDF,S2B_MSIL2A_20230514T020659_N0509_R103_T52SDF_20230514T042809,52SDF,2023-05-14T02:17:30.458000+00:00,7533,105.52024611205974,0.0140077321269162,7533,-33.914415809531953,-0.0045021128115667001
Sangju Weir,2023-06-05,39.799999999999997,1,2007A25,all_2023_06.xml#item[191],245cb4d8470105cc362e463d34a102ff7546f759e7d21c2250b1d422e0d0df36,213,1,2007A25,all_2023_06.xml#item[191],245cb4d8470105cc362e463d34a102ff7546f759e7d21c2250b1d422e0d0df36,pm2_2017_2025,2,2017,2025,2023-06-06,1,1,1,1,20230606T021539_20230606T022202_T52SDF,S2B_MSIL2A_20230606T021539_N0509_R003_T52SDF_20230606T043948,52SDF,2023-06-06T02:27:27.360000+00:00,7533,267.80255806178161,0.035550585166836797,7533,-6.0780621116384852,-0.00080685810588590002
Sangju Weir,2023-08-07,11.5,1,2007A25,all_2023_08.xml#item[204],032386faac7232a61b9085cd8c6d236d169c3b473a3550fbde74bb7dacf05d51,2279,1,2007A25,all_2023_08.xml#item[204],032386faac7232a61b9085cd8c6d236d169c3b473a3550fbde74bb7dacf05d51,pm2_2017_2025,2,2017,2025,2023-08-07,0,0,1,1,20230807T020701_20230807T021203_T52SDF,S2A_MSIL2A_20230807T020701_N0509_R103_T52SDF_20230807T052055,52SDF,2023-08-07T02:17:31.679000+00:00,7533,330.38087207699186,0.043857808585821299,7533,109.85241366977525,0.0145828240634243
Sangju Weir,2023-08-14,4,1,2007A25,all_2023_08.xml#item[203],032386faac7232a61b9085cd8c6d236d169c3b473a3550fbde74bb7dacf05d51,391,1,2007A25,all_2023_08.xml#item[203],032386faac7232a61b9085cd8c6d236d169c3b473a3550fbde74bb7dacf05d51,pm2_2017_2025,2,2017,2025,2023-08-15,1,1,1,1,20230815T021539_20230815T021939_T52SDF,S2B_MSIL2A_20230815T021539_N0509_R003_T52SDF_20230815T052653,52SDF,2023-08-15T02:27:28.365000+00:00,7533,-415.27597936849071,-0.055127569277643798,7533,-272.53734314366676,-0.036179124272357199
Sangju Weir,2023-09-11,64.400000000000006,1,2007A25,all_2023_09.xml#item[164],7e6e16f880f957d0f67d295f9bdca73e52c7634398e203b82059c93394b6ec22,16340,1,2007A25,all_2023_09.xml#item[164],7e6e16f880f957d0f67d295f9bdca73e52c7634398e203b82059c93394b6ec22,pm2_2017_2025,2,2017,2025,2023-09-11,0,0,1,1,20230911T020659_20230911T021215_T52SDF,S2B_MSIL2A_20230911T020659_N0509_R103_T52SDF_20230911T050621,52SDF,2023-09-11T02:17:30.723000+00:00,7533,926.17354328267766,0.1229488309149977,7533,30.425106425277676,0.0040389096542250997
Sangju Weir,2023-09-25,5.5,1,2007A25,all_2023_09.xml#item[162],7e6e16f880f957d0f67d295f9bdca73e52c7634398e203b82059c93394b6ec22,6574,1,2007A25,all_2023_09.xml#item[162],7e6e16f880f957d0f67d295f9bdca73e52c7634398e203b82059c93394b6ec22,pm2_2017_2025,2,2017,2025,2023-09-24,-1,1,1,1,20230924T021539_20230924T022642_T52SDF,S2B_MSIL2A_20230924T021539_N0509_R003_T52SDF_20230924T053147,52SDF,2023-09-24T02:27:26.279000+00:00,7533,-369.79341293410602,-0.049089793300691097,7533,-160.35015006736228,-0.021286360024872199
Sangju Weir,2023-10-04,1.7,1,2007A25,all_2023_10.xml#item[164],19a7f69134162f874e9b0a14e5a15af7b1c820c60c04b0215d09b7c247dee2b8,215,1,2007A25,all_2023_10.xml#item[164],19a7f69134162f874e9b0a14e5a15af7b1c820c60c04b0215d09b7c247dee2b8,pm2_2017_2025,2,2017,2025,2023-10-06,2,2,1,1,20231006T020651_20231006T021253_T52SDF,S2A_MSIL2A_20231006T020651_N0509_R103_T52SDF_20231006T052302,52SDF,2023-10-06T02:17:27.917000+00:00,7533,-419.38754303721839,-0.055673376216277499,7533,-160.15006424115262,-0.02125979878417
Sangju Weir,2023-10-23,43.299999999999997,1,2007A25,all_2023_10.xml#item[161],19a7f69134162f874e9b0a14e5a15af7b1c820c60c04b0215d09b7c247dee2b8,265,1,2007A25,all_2023_10.xml#item[161],19a7f69134162f874e9b0a14e5a15af7b1c820c60c04b0215d09b7c247dee2b8,pm2_2017_2025,2,2017,2025,2023-10-24,1,1,1,1,20231024T021739_20231024T022318_T52SDF,S2B_MSIL2A_20231024T021739_N0509_R003_T52SDF_20231024T043637,52SDF,2023-10-24T02:27:23.939000+00:00,7533,-78.128525392736947,-0.010371502109748699,7533,-51.910288197764402,-0.0068910511347092
Sangju Weir,2023-10-30,21.5,1,2007A25,all_2023_11.xml#item[163],13ecbc6f367433ac3a939ab11d36578f46f10e5f50a9d0199d2d1307b8743587,0,1,2007A25,all_2023_11.xml#item[163],13ecbc6f367433ac3a939ab11d36578f46f10e5f50a9d0199d2d1307b8743587,pm2_2017_2025,2,2017,2025,2023-10-29|2023-10-31,-1|1,1,2,2,20231029T021811_20231029T022436_T52SDF|20231031T020819_20231031T021420_T52SDF,S2A_MSIL2A_20231029T021811_N0509_R003_T52SDF_20231029T052155|S2B_MSIL2A_20231031T020819_N0509_R103_T52SDF_20231031T042727,52SDF|52SDF,2023-10-29T02:27:22.491000+00:00|2023-10-31T02:17:29.262000+00:00,15066,-584.90986202442696,-0.038823168858650399,15066,-74.659418225517086,-0.0049554903906489506
Sangju Weir,2024-05-13,41.399999999999999,1,2007A25,all_2024_05.xml#item[153],9a2f862ba960f7b7315982e60f734f258b777b1983d0dc57bf7d39612ac68e23,0,1,2007A25,all_2024_05.xml#item[153],9a2f862ba960f7b7315982e60f734f258b777b1983d0dc57bf7d39612ac68e23,pm2_2017_2025,2,2017,2025,2024-05-13,0,0,1,1,20240513T020651_20240513T021436_T52SDF,S2A_MSIL2A_20240513T020651_N0510_R103_T52SDF_20240513T051859,52SDF,2024-05-13T02:17:30.115000+00:00,7523,-367.08358972503561,-0.048794841117245198,7523,-69.810815564087775,-0.0092796511450335996
Sangju Weir,2024-05-20,26.699999999999999,1,2007A25,all_2024_05.xml#item[152],9a2f862ba960f7b7315982e60f734f258b777b1983d0dc57bf7d39612ac68e23,0,1,2007A25,all_2024_05.xml#item[152],9a2f862ba960f7b7315982e60f734f258b777b1983d0dc57bf7d39612ac68e23,pm2_2017_2025,2,2017,2025,2024-05-18,-2,2,1,1,20240518T020649_20240518T020649_T52SDF,S2B_MSIL2A_20240518T020649_N0510_R103_T52SDF_20240518T040445,52SDF,2024-05-18T02:17:25.309000+00:00,7533,-347.43909475385158,-0.046122274625494702,7533,-180.22915518848657,-0.023925282780895601
Sangju Weir,2024-06-10,8.0999999999999996,1,2007A25,all_2024_06.xml#item[123],b6419471112ed83a042f2185d882884b497c3ed322bd215340ab6786d9265a3f,69,1,2007A25,all_2024_06.xml#item[123],b6419471112ed83a042f2185d882884b497c3ed322bd215340ab6786d9265a3f,pm2_2017_2025,2,2017,2025,2024-06-10,0,0,1,1,20240610T021539_20240610T021535_T52SDF,S2B_MSIL2A_20240610T021539_N0510_R003_T52SDF_20240610T042021,52SDF,2024-06-10T02:27:25.948000+00:00,7533,19.273922809298007,0.0025585985409926999,7533,-34.13282714223886,-0.0045311067492684
Sangju Weir,2024-08-05,20.100000000000001,1,2007A25,all_2024_08.xml#item[162],d8b20272992a9a28cf9eba55be5551b2f42f27d924f675091599c8b9b061ce2b,11410,1,2007A25,all_2024_08.xml#item[162],d8b20272992a9a28cf9eba55be5551b2f42f27d924f675091599c8b9b061ce2b,pm2_2017_2025,2,2017,2025,2024-08-04|2024-08-06,-1|1,1,2,3,20240804T021531_20240804T022001_T52SDF|20240804T021531_20240804T022721_T52SDF|20240806T020659_20240806T020653_T52SDF,S2A_MSIL2A_20240804T021531_N0511_R003_T52SDF_20240804T072449|S2A_MSIL2A_20240804T021531_N0511_R003_T52SDF_20240804T084047|S2B_MSIL2A_20240806T020659_N0511_R103_T52SDF_20240806T040518,52SDF|52SDF|52SDF,2024-08-04T02:27:22.571000+00:00|2024-08-04T02:27:29.437000+00:00|2024-08-06T02:17:29.698000+00:00,22598,1259.7919054043514,0.055747938109759775,22598,-160.72523672510269,-0.0071123655511595137
Sangju Weir,2024-08-12,6.0999999999999996,1,2007A25,all_2024_08.xml#item[161],d8b20272992a9a28cf9eba55be5551b2f42f27d924f675091599c8b9b061ce2b,1458,1,2007A25,all_2024_08.xml#item[161],d8b20272992a9a28cf9eba55be5551b2f42f27d924f675091599c8b9b061ce2b,pm2_2017_2025,2,2017,2025,2024-08-11,-1,1,1,1,20240811T020651_20240811T020652_T52SDF,S2A_MSIL2A_20240811T020651_N0511_R103_T52SDF_20240811T055751,52SDF,2024-08-11T02:17:28.395000+00:00,7527,458.98589947036282,0.060978596980252799,7527,195.4189109974225,0.025962390194954499
Sangju Weir,2024-08-19,7.7000000000000002,1,2007A25,all_2024_08.xml#item[160],d8b20272992a9a28cf9eba55be5551b2f42f27d924f675091599c8b9b061ce2b,4208,1,2007A25,all_2024_08.xml#item[160],d8b20272992a9a28cf9eba55be5551b2f42f27d924f675091599c8b9b061ce2b,pm2_2017_2025,2,2017,2025,2024-08-19,0,0,1,1,20240819T021539_20240819T022637_T52SDF,S2B_MSIL2A_20240819T021539_N0511_R003_T52SDF_20240819T042921,52SDF,2024-08-19T02:27:24.530000+00:00,7445,152.28023494151904,0.020454027527403499,7445,114.86227536785314,0.015428109518852
Sangju Weir,2024-09-02,11.800000000000001,1,2007A25,all_2024_09.xml#item[134],5c0c17ff7ba2c8dec750adbc4a2e6b02c586853844410a70676998054dc6d539,3194,1,2007A25,all_2024_09.xml#item[134],5c0c17ff7ba2c8dec750adbc4a2e6b02c586853844410a70676998054dc6d539,pm2_2017_2025,2,2017,2025,2024-08-31,-2,2,1,1,20240831T020651_20240831T020650_T52SDF,S2A_MSIL2A_20240831T020651_N0511_R103_T52SDF_20240831T060051,52SDF,2024-08-31T02:17:26.038000+00:00,7533,-282.9609688674081,-0.037562852630745797,7533,27.109435992601711,0.0035987569351655
Sangju Weir,2024-09-09,10,1,2007A25,all_2024_09.xml#item[133],5c0c17ff7ba2c8dec750adbc4a2e6b02c586853844410a70676998054dc6d539,14606,1,2007A25,all_2024_09.xml#item[133],5c0c17ff7ba2c8dec750adbc4a2e6b02c586853844410a70676998054dc6d539,pm2_2017_2025,2,2017,2025,2024-09-10,1,1,1,1,20240910T020651_20240910T020650_T52SDF,S2A_MSIL2A_20240910T020651_N0511_R103_T52SDF_20240910T054852,52SDF,2024-09-10T02:17:25.962000+00:00,7533,-32.335937884237765,-0.0042925710718489003,7533,3.7958542509629969,0.00050389675440899999
Sangju Weir,2024-09-23,2.7999999999999998,1,2007A25,all_2024_09.xml#item[131],5c0c17ff7ba2c8dec750adbc4a2e6b02c586853844410a70676998054dc6d539,54,1,2007A25,all_2024_09.xml#item[131],5c0c17ff7ba2c8dec750adbc4a2e6b02c586853844410a70676998054dc6d539,pm2_2017_2025,2,2017,2025,2024-09-23,0,0,1,1,20240923T021531_20240923T022308_T52SDF,S2A_MSIL2A_20240923T021531_N0511_R003_T52SDF_20240923T053200,52SDF,2024-09-23T02:27:24.351000+00:00,6879,-123.17936878992754,-0.017906580722478201,6879,-149.7663185785739,-0.0217715247243166
Sangju Weir,2024-09-30,32.899999999999999,1,2007A25,all_2024_10.xml#item[157],cfcb832624b736884cfe2dc8a49d175699ffe19804d59d1d9936a9fce78967aa,407,1,2007A25,all_2024_10.xml#item[157],cfcb832624b736884cfe2dc8a49d175699ffe19804d59d1d9936a9fce78967aa,pm2_2017_2025,2,2017,2025,2024-09-30,0,0,1,1,20240930T020651_20240930T020653_T52SDF,S2A_MSIL2A_20240930T020651_N0511_R103_T52SDF_20240930T055753,52SDF,2024-09-30T02:17:29.109000+00:00,7533,473.27859865308852,0.062827372713804397,7533,-24.407186705780632,-0.0032400354049888004
Sangju Weir,2024-10-07,67.700000000000003,1,2007A25,all_2024_10.xml#item[156],cfcb832624b736884cfe2dc8a49d175699ffe19804d59d1d9936a9fce78967aa,433,1,2007A25,all_2024_10.xml#item[156],cfcb832624b736884cfe2dc8a49d175699ffe19804d59d1d9936a9fce78967aa,pm2_2017_2025,2,2017,2025,2024-10-08,1,1,1,1,20241008T021529_20241008T022704_T52SDF,S2B_MSIL2A_20241008T021529_N0511_R003_T52SDF_20241008T150637,52SDF,2024-10-08T02:27:22.249000+00:00,7518,482.39174987552178,0.064164904213291005,7518,9.9339438409194774,0.0013213545944292999
Sangju Weir,2024-10-28,16.899999999999999,1,2007A25,all_2024_10.xml#item[153],cfcb832624b736884cfe2dc8a49d175699ffe19804d59d1d9936a9fce78967aa,49,1,2007A25,all_2024_10.xml#item[153],cfcb832624b736884cfe2dc8a49d175699ffe19804d59d1d9936a9fce78967aa,pm2_2017_2025,2,2017,2025,2024-10-30,2,2,1,1,20241030T020821_20241030T021624_T52SDF,S2A_MSIL2A_20241030T020821_N0511_R103_T52SDF_20241030T051219,52SDF,2024-10-30T02:17:27.523000+00:00,7533,-257.75263926298516,-0.034216466117481102,7533,-28.855045235466445,-0.0038304852297180998
Sangju Weir,2025-05-07,12.199999999999999,1,2007A25,all_2025_05.xml#item[154],610516ad1906672a962d7604c755ac3d19ce41884697d665867b450232bc75f0,0,1,2007A25,all_2025_05.xml#item[154],610516ad1906672a962d7604c755ac3d19ce41884697d665867b450232bc75f0,pm2_2017_2025,2,2017,2025,2025-05-08,1,1,1,1,20250508T020711_20250508T020903_T52SDF,S2C_MSIL2A_20250508T020711_N0511_R103_T52SDF_20250508T055213,52SDF,2025-05-08T02:17:46.746000+00:00,4929,-419.50292493276049,-0.085109134699281899,4929,32.310038498172325,0.0065550899773122997
Sangju Weir,2025-05-26,16.699999999999999,1,2007A25,all_2025_05.xml#item[151],610516ad1906672a962d7604c755ac3d19ce41884697d665867b450232bc75f0,0,1,2007A25,all_2025_05.xml#item[151],610516ad1906672a962d7604c755ac3d19ce41884697d665867b450232bc75f0,pm2_2017_2025,2,2017,2025,2025-05-26,0,0,1,1,20250526T021539_20250526T022318_T52SDF,S2B_MSIL2A_20250526T021539_N0511_R003_T52SDF_20250526T041515,52SDF,2025-05-26T02:27:24.082000+00:00,7533,140.1178516151603,0.0186005378488199,7533,4.012013955559274,0.00053259179019770004
Sangju Weir,2025-07-07,33.600000000000001,1,2007A25,all_2025_07.xml#item[157],c30431c6511a209304ee90efcf004993b41b460bdfd71c3b4cd9e8728854c6ec,61372,1,2007A25,all_2025_07.xml#item[157],c30431c6511a209304ee90efcf004993b41b460bdfd71c3b4cd9e8728854c6ec,pm2_2017_2025,2,2017,2025,2025-07-05|2025-07-09,-2|2,2,2,2,20250705T021539_20250705T021535_T52SDF|20250709T021131_20250709T021441_T52SDF,S2B_MSIL2A_20250705T021539_N0511_R003_T52SDF_20250705T035632|S2A_MSIL2A_20250709T021131_N0511_R103_T52SDF_20250709T062417,52SDF|52SDF,2025-07-05T02:27:26.176000+00:00|2025-07-09T02:17:45.808000+00:00,15066,1289.5041530993169,0.085590346017477559,15066,37.344480929890722,0.0024787256690488998
Sangju Weir,2025-07-28,26.699999999999999,1,2007A25,all_2025_07.xml#item[154],c30431c6511a209304ee90efcf004993b41b460bdfd71c3b4cd9e8728854c6ec,3008,1,2007A25,all_2025_07.xml#item[154],c30431c6511a209304ee90efcf004993b41b460bdfd71c3b4cd9e8728854c6ec,pm2_2017_2025,2,2017,2025,2025-07-27|2025-07-29,-1|1,1,2,2,20250727T020711_20250727T021408_T52SDF|20250729T021131_20250729T021429_T52SDF,S2C_MSIL2A_20250727T020711_N0511_R103_T52SDF_20250727T053721|S2A_MSIL2A_20250729T021131_N0511_R103_T52SDF_20250729T061616,52SDF|52SDF,2025-07-27T02:17:49.269000+00:00|2025-07-29T02:17:45.230000+00:00,15066,554.09180573855247,0.036777632134511649,15066,24.644103183558176,0.0016357429432867501
